year;month;day;hour;subject;subjects_number;predicate;object
2019;6;21;12;Solenopsis;1;present;
2019;6;21;12;Rhabdura;1;present;
2019;6;21;18;Symphyla;1;present;
2019;6;21;18;Rhabdura;1;co-occurs;root growth region
2019;6;21;18;Rhabdura;2;present;
2019;6;22;0;Rhabdura;1;co-occurs;root growth region
2019;6;22;0;Julida;1;present;
2019;6;22;0;Solenopsis;1;co-occurs;Julida
2019;6;22;0;Rhabdura;4;present;
2019;6;22;6;Rhabdura;3;present;
2019;6;22;6;Julida;1;present;
2019;6;22;6;Rhabdura;1;co-occurs;root mature region
2019;6;22;12;Rhabdura;1;present;
2019;6;22;18;Rhabdura;6;present;
2019;6;22;18;Rhabdura;1;co-occurs;root mature region
2019;6;22;18;Acari;1;co-occurs;root mature region
2019;6;23;0;Symphyla;1;present;
2019;6;23;0;Rhabdura;2;co-occurs;root mature region
2019;6;23;6;Rhabdura;1;present;
2019;6;23;12;Collembola;1;present;
2019;6;23;18;Symphyla;1;present;
2019;6;23;18;Rhabdura;1;co-occurs;root mature region
2019;6;24;0;Rhabdura;7;present;
2019;6;24;0;Rhabdura;1;co-occurs;root mature region
2019;6;24;0;Collembola;1;present;
2019;6;24;0;Symphyla;1;present;
2019;6;24;6;Rhabdura;7;present;
2019;6;24;6;Rhabdura;1;co-occurs;root mature region
2019;6;24;12;Rhabdura;6;present;
2019;6;24;12;Solenopsis;1;present;
2019;6;24;12;Rhabdura;2;co-occurs;root mature region
2019;6;24;18;Rhabdura;4;present;
2019;6;24;18;Rhabdura;2;co-occurs;root mature region
2019;6;24;18;Symphyla;1;present;
2019;6;24;18;Acari;1;present;
2019;6;25;0;Rhabdura;6;present;
2019;6;25;0;Rhabdura;1;co-occurs;root mature region
2019;6;25;0;Symphyla;1;co-occurs;root mature region
2019;6;25;0;Symphyla;1;present;
2019;6;25;6;Rhabdura;3;present;
2019;6;25;6;Collembola;1;co-occurs;root mature region
2019;6;25;6;Symphyla;1;co-occurs;mycorrhizae root
2019;6;25;6;Enchytraeidae;1;co-occurs;root mature region
2019;6;25;12;Symphyla;1;co-occurs;root mature region
2019;6;25;12;Rhabdura;2;co-occurs;root mature region
2019;6;25;12;Symphyla;1;present;
2019;6;25;12;Acari;1;present;
2019;6;25;12;Isopoda;1;present;
2019;6;25;12;Rhabdura;3;present;
2019;6;25;12;Collembola;1;present;
2019;6;25;18;Symphyla;2;co-occurs;root mature region
2019;6;25;18;Collembola;1;present;
2019;6;25;18;Rhabdura;1;present;
2019;6;25;18;Enchytraeidae;1;co-occurs;root mature region
2019;6;25;18;Enchytraeidae;1;present;
2019;6;25;18;Polydesmida;1;present;
2019;6;25;18;Symphyla;1;present;
2019;6;25;18;Polydesmida;1;co-occurs;root mature region
2019;6;26;0;Symphyla;1;present;
2019;6;26;0;Enchytraeidae;2;present;
2019;6;26;0;Rhabdura;1;present;
2019;6;26;0;Polydesmida;1;co-occurs;root mature region
2019;6;26;0;Collembola;1;co-occurs;root mature region
2019;6;26;6;Enchytraeidae;1;present;
2019;6;26;6;Collembola;1;present;
2019;6;26;6;Rhabdura;1;present;
2019;6;26;6;Collembola;2;co-occurs;root mature region
2019;6;26;6;Enchytraeidae;1;co-occurs;root mature region
2019;6;26;6;Rhabdura;1;present;
2019;6;26;12;Rhabdura;4;present;
2019;6;26;12;Acari;2;co-occurs;root mature region
2019;6;26;12;Enchytraeidae;1;present;
2019;6;26;12;Collembola;1;co-occurs;root mature region
2019;6;26;12;Acari;1;present;
2019;6;26;18;Enchytraeidae;2;present;
2019;6;26;18;Acari;1;present;
2019;6;26;18;Symphyla;1;co-occurs;root mature region
2019;6;26;18;Rhabdura;1;present;
2019;6;26;18;Collembola;1;co-occurs;root mature region
2019;6;27;0;Rhabdura;3;present;
2019;6;27;0;Enchytraeidae;1;co-occurs;root mature region
2019;6;27;0;Enchytraeidae;1;present;
2019;6;27;0;Acari;1;present;
2019;6;27;6;Acari;1;present;
2019;6;27;6;Symphyla;1;present;
2019;6;27;6;Enchytraeidae;1;present;
2019;6;27;6;Enchytraeidae;1;co-occurs;root mature region
2019;6;27;6;Rhabdura;1;present;
2019;6;27;6;Solenopsis;1;co-occurs;root mature region
2019;6;27;6;Rhabdura;1;co-occurs;root mature region
2019;6;27;12;Enchytraeidae;1;present;
2019;6;27;12;Solenopsis;1;present;
2019;6;27;18;Symphyla;2;present;
2019;6;27;18;Rhabdura;2;present;
2019;6;27;18;Enchytraeidae;1;present;
2019;6;27;18;Rhabdura;1;co-occurs;root mature region
2019;6;28;0;Rhabdura;1;present;
2019;6;28;6;Collembola;1;present;
2019;6;28;6;Enchytraeidae;2;present;
2019;6;28;6;Collembola;1;co-occurs;root mature region
2019;6;28;12;Rhabdura;3;present;
2019;6;28;18;Collembola;1;present;
2019;6;28;18;Rhabdura;1;present;
2019;6;29;0;Julida;1;co-occurs;root mature region
2019;6;29;0;Rhabdura;4;present;
2019;6;29;6;Rhabdura;1;co-occurs;root mature region
2019;6;29;6;Symphyla;1;co-occurs;root mature region
2019;6;29;12;Isopoda;1;present;
2019;6;29;12;Rhabdura;5;present;
2019;6;29;18;Rhabdura;2;present;
2019;6;29;18;Rhabdura;1;co-occurs;root growth region
2019;6;29;18;Rhabdura;1;co-occurs;root mature region
2019;6;30;0;Rhabdura;2;present;
2019;6;30;6;Rhabdura;2;present;
2019;6;30;6;Acari;1;co-occurs;root mature region
2019;6;30;12;Rhabdura;1;present;
2019;6;30;12;Symphyla;1;present;
2019;6;30;18;Rhabdura;3;present;
2019;6;30;18;Acari;1;co-occurs;root mature region
2019;6;30;18;Symphyla;1;present;
2019;7;1;0;Rhabdura;2;present;
2019;7;1;6;Rhabdura;1;co-occurs;root mature region
2019;7;1;6;Rhabdura;2;present;
2019;7;1;12;Rhabdura;7;present;
2019;7;1;12;Rhabdura;1;co-occurs;root mature region
2019;7;1;18;Rhabdura;4;present;
2019;7;1;18;Acari;1;co-occurs;root mature region
2019;7;2;0;Rhabdura;2;co-occurs;root mature region
2019;7;2;0;Rhabdura;1;present;
2019;7;2;6;Rhabdura;3;present;
2019;7;2;12;Rhabdura;3;present;
2019;7;2;12;Rhabdura;1;co-occurs;root mature region
2019;7;2;12;Polydesmida;1;present;
2019;7;2;18;Rhabdura;4;present;
2019;7;2;18;Solenopsis;1;co-occurs;root mature region
2019;7;3;0;Rhabdura;6;present;
2019;7;3;0;Lithobiomorpha;1;co-occurs;root mature region
2019;7;3;6;Rhabdura;1;present;
2019;7;3;6;Collembola;1;present;
2019;7;3;6;Polydesmida;2;present;
2019;7;3;6;Acari;2;present;
2019;7;3;6;Symphyla;1;co-occurs;root mature region
2019;7;3;6;Symphyla;2;present;
2019;7;3;12;Symphyla;1;present;
2019;7;3;12;Collembola;1;co-occurs;root mature region
2019;7;3;12;Enchytraeidae;2;present;
2019;7;3;18;Enchytraeidae;1;present;
2019;7;3;18;Rhabdura;2;present;
2019;7;3;18;Symphyla;1;co-occurs;root mature region
2019;7;3;18;Rhabdura;2;present;
2019;7;4;0;Geophilomorpha;1;co-occurs;grass root
2019;7;4;0;Enchytraeidae;1;co-occurs;root mature region
2019;7;4;6;Symphyla;1;present;
2019;7;4;6;Enchytraeidae;1;present;
2019;7;4;6;Collembola;1;present;
2019;7;4;12;Julida;1;co-occurs;root mature region
2019;7;4;12;Enchytraeidae;1;co-occurs;root mature region
2019;7;4;12;Collembola;1;co-occurs;root mature region
2019;7;4;12;Symphyla;1;co-occurs;root mature region
2019;7;4;12;Rhabdura;1;present;
2019;7;4;18;Julida;1;co-occurs;root mature region
2019;7;5;0;Julida;1;co-occurs;root mature region
2019;7;5;0;Rhabdura;1;present;
2019;7;5;6;Symphyla;2;present;
2019;7;5;6;Enchytraeidae;1;present;
2019;7;5;6;Solenopsis;1;co-occurs;
2019;7;5;6;Collembola;1;co-occurs;root mature region
2019;7;5;12;Julida;3;co-occurs;root mature region
2019;7;5;18;Solenopsis;1;co-occurs;root mature region
2019;7;5;18;Enchytraeidae;2;co-occurs;root mature region
2019;7;5;18;Collembola;1;co-occurs;root mature region
2019;7;5;18;Symphyla;1;present;
2019;7;6;6;Enchytraeidae;1;present;
2019;7;6;6;Rhabdura;1;present;
2019;7;6;6;Collembola;1;co-occurs;root mature region
2019;7;6;6;Collembola;1;present;
2019;7;6;12;Rhabdura;3;present;
2019;7;6;12;Polydesmida;1;present;
2019;7;6;18;Rhabdura;1;present;
2019;7;7;0;Rhabdura;1;present;
2019;7;7;0;Polydesmida;1;present;
2019;7;7;0;Solenopsis;1;co-occurs;
2019;7;7;6;Rhabdura;1;present;
2019;7;7;6;Rhabdura;1;present;
2019;7;7;12;Polydesmida;1;co-occurs;root mature region
2019;7;7;12;Rhabdura;3;present;
2019;7;7;18;Rhabdura;1;present;
2019;7;7;18;Geophilomorpha;1;present;
2019;7;8;0;Rhabdura;1;present;
2019;7;8;6;Rhabdura;1;present;
2019;7;8;6;Symphyla;1;present;
2019;7;8;12;Symphyla;1;present;
2019;7;8;12;Rhabdura;1;present;
2019;7;9;0;Rhabdura;1;present;
2019;7;9;0;Symphyla;1;present;
2019;7;9;6;Symphyla;1;present;
2019;7;9;6;Symphyla;1;co-occurs;root mature region
2019;7;9;6;Geophilomorpha;1;present;
2019;7;9;12;Rhabdura;1;present;
2019;7;10;6;Enchytraeidae;1;present;
2019;7;10;6;Rhabdura;1;present;
2019;7;10;18;Rhabdura;2;present;
2019;7;10;18;Enchytraeidae;2;co-occurs;root mature region
2019;7;11;0;Julida;1;co-occurs;root mature region
2019;7;11;0;Rhabdura;1;co-occurs;root mature region
2019;7;11;0;Rhabdura;2;present;
2019;7;11;0;Enchytraeidae;1;present;
2019;7;11;6;Julida;1;present;
2019;7;11;6;Symphyla;1;co-occurs;hypha
2019;7;11;12;Enchytraeidae;1;co-occurs;root mature region
2019;7;11;12;Symphyla;2;present;
2019;7;11;12;Julida;1;co-occurs;root mature region
2019;7;11;12;Collembola;1;present;
2019;7;11;12;Rhabdura;1;present;
2019;7;11;18;Enchytraeidae;1;co-occurs;root mature region
2019;7;12;0;Rhabdura;1;co-occurs;root mature region
2019;7;12;6;Symphyla;1;co-occurs;root mature region
2019;7;12;6;Symphyla;1;present;
2019;7;12;6;Symphyla;1;co-occurs;grass root
2019;7;12;12;Symphyla;5;present;
2019;7;12;12;Symphyla;1;co-occurs;grass root
2019;7;12;12;Enchytraeidae;1;co-occurs;root mature region
2019;7;12;18;Symphyla;1;co-occurs;grass root
2019;7;12;18;Symphyla;1;present;
2019;7;12;18;Geophilomorpha;1;co-occurs;grass root
2019;7;13;0;Geophilomorpha;1;co-occurs;grass root
2019;7;13;0;Symphyla;1;co-occurs;grass root
2019;7;13;0;Symphyla;1;co-occurs;mycorrhizae root
2019;7;13;0;Symphyla;1;present;
2019;7;13;6;Symphyla;1;co-occurs;mycorrhizae root
2019;7;13;6;Rhabdura;1;present;
2019;7;13;12;Symphyla;1;co-occurs;mycorrhizae root
2019;7;13;12;unknown;1;present;
2019;7;13;18;unknown;1;present;
2019;7;13;18;Symphyla;1;co-occurs;mycorrhizae root
2019;7;14;0;Collembola;1;co-occurs;root mature region
2019;7;14;0;Rhabdura;1;present;
2019;7;14;0;Collembola;1;co-occurs;grass root
2019;7;14;0;Rhabdura;1;co-occurs;root mature region
2019;7;14;0;Symphyla;1;co-occurs;mycorrhizae root
2019;7;14;0;unknown;1;present;
2019;7;14;6;unknown;1;present;
2019;7;14;6;Rhabdura;3;present;
2019;7;14;6;Symphyla;1;co-occurs;mycorrhizae root
2019;7;14;12;Rhabdura;2;present;
2019;7;14;12;Symphyla;1;co-occurs;mycorrhizae root
2019;7;14;12;unknown;1;present;
2019;7;14;18;Rhabdura;2;present;
2019;7;14;18;unknown;1;present;
2019;7;15;0;Rhabdura;1;co-occurs;root mature region
2019;7;15;0;Rhabdura;1;present;
2019;7;15;0;Symphyla;1;co-occurs;mycorrhizae root
2019;7;15;0;unknown;1;present;
2019;7;15;6;Symphyla;1;co-occurs;mycorrhizae root
2019;7;15;6;Rhabdura;1;present;
2019;7;15;12;Collembola;2;co-occurs;root mature region
2019;7;15;12;Geophilomorpha;1;co-occurs;root mature region
2019;7;15;12;Symphyla;1;co-occurs;mycorrhizae root
2019;7;15;12;Rhabdura;1;present;
2019;7;15;18;Enchytraeidae;1;present;
2019;7;15;18;Rhabdura;2;present;
2019;7;15;18;Symphyla;1;co-occurs;mycorrhizae root
2019;7;16;0;Symphyla;1;co-occurs;root mature region
2019;7;16;0;Collembola;1;co-occurs;root mature region
2019;7;16;0;Lithobiomorpha;1;co-occurs;root mature region
2019;7;16;6;Rhabdura;1;present;
2019;7;16;6;Symphyla;2;co-occurs;root mature region
2019;7;16;6;Rhabdura;1;present;
2019;7;16;12;Rhabdura;1;present;
2019;7;16;12;Symphyla;1;present;
2019;7;16;18;Rhabdura;1;present;
2019;7;17;0;Acari;1;co-occurs;root mature region
2019;7;17;0;Lithobiomorpha;1;present;
2019;7;17;12;Symphyla;1;present;
2019;7;17;12;Collembola;1;co-occurs;grass root
2019;7;17;12;Rhabdura;1;present;
2019;7;17;18;Acari;1;present;
2019;7;17;18;Symphyla;1;present;
2019;7;17;18;Rhabdura;2;co-occurs;root mature region
2019;7;18;0;Rhabdura;2;co-occurs;root mature region
2019;7;18;0;Symphyla;1;present;
2019;7;18;6;Solenopsis;1;present;
2019;7;18;12;Lithobiomorpha;1;present;
2019;7;18;18;Rhabdura;1;co-occurs;root mature region
2019;7;18;18;Rhabdura;1;present;
2019;7;19;6;Rhabdura;2;present;
2019;7;19;6;Collembola;1;present;
2019;7;19;12;Collembola;2;present;
2019;7;19;12;Rhabdura;1;present;
2019;7;19;18;Collembola;1;present;
2019;7;19;18;Rhabdura;1;present;
2019;7;20;12;Rhabdura;2;co-occurs;root mature region
2019;7;20;12;Solenopsis;1;co-occurs;root mature region
2019;7;20;12;Symphyla;1;present;
2019;7;21;0;Rhabdura;1;co-occurs;root mature region
2019;7;21;0;Collembola;1;present;
2019;7;21;6;Rhabdura;2;co-occurs;root mature region
2019;7;21;6;Symphyla;1;present;
2019;7;21;18;Dicellurata;1;present;
2019;7;22;0;Rhabdura;1;present;
2019;7;22;6;Rhabdura;2;present;
2019;7;22;6;Symphyla;1;co-occurs;root mature region
2019;7;22;12;Julida;1;present;
2019;7;22;12;Rhabdura;1;present;
2019;7;22;18;Rhabdura;3;present;
2019;7;22;18;Rhabdura;1;present;
2019;7;23;6;Rhabdura;1;present;
2019;7;23;12;Enchytraeidae;2;present;
2019;7;23;18;Rhabdura;2;co-occurs;root mature region
2019;7;23;18;Symphyla;2;present;
2019;7;23;18;Collembola;1;co-occurs;root mature region
2019;7;23;18;Collembola;1;present;
2019;7;24;0;Symphyla;1;co-occurs;root mature region
2019;7;24;0;Rhabdura;1;present;
2019;7;24;0;Rhabdura;2;co-occurs;root mature region
2019;7;24;6;Rhabdura;1;present;
2019;7;24;6;Enchytraeidae;1;present;
2019;7;24;12;Polydesmida;1;co-occurs;grass root
2019;7;24;12;Symphyla;3;present;
2019;7;24;12;Collembola;1;present;
2019;5;1;0;Enchytraeidae;1;present;
2019;5;1;6;Enchytraeidae;1;present;
2019;5;1;12;Enchytraeidae;1;present;
2019;5;1;12;Lumbricidae;1;present;
2019;5;2;0;Enchytraeidae;2;present;
2019;5;2;0;Lumbricidae;1;present;
2019;5;2;18;Enchytraeidae;1;present;
2019;5;3;6;Enchytraeidae;2;present;
2019;5;3;6;Lumbricidae;1;present;
2019;5;3;6;Acari;1;present;
2019;5;3;12;Acari;1;present;
2019;5;3;12;Lumbricidae;1;present;
2019;5;3;12;Symphyla;1;present;
2019;5;3;18;Acari;1;present;
2019;5;4;0;Enchytraeidae;2;present;
2019;5;4;0;Collembola;1;present;
2019;5;4;6;Collembola;1;present;
2019;5;4;12;Enchytraeidae;1;present;
2019;5;4;18;Enchytraeidae;1;present;
2019;5;5;0;Collembola;1;present;
2019;5;5;0;Enchytraeidae;2;present;
2019;5;5;6;Enchytraeidae;1;present;
2019;5;5;12;Enchytraeidae;1;present;
2019;5;5;18;Collembola;1;present;
2019;5;5;18;Acari;1;present;
2019;5;6;12;Collembola;1;present;
2019;5;6;18;Enchytraeidae;1;present;
2019;5;7;6;Symphyla;1;present;
2019;5;7;6;Enchytraeidae;1;present;
2019;5;7;18;Enchytraeidae;1;present;
2019;5;7;18;Enchytraeidae;1;present;
2019;5;8;6;Enchytraeidae;1;present;
2019;5;8;6;Geophilomorpha;1;present;
2019;5;8;18;Enchytraeidae;1;present;
2019;5;9;0;Collembola;2;present;
2019;5;9;0;Enchytraeidae;1;present;
2019;5;9;6;Enchytraeidae;3;present;
2019;5;9;6;Enchytraeidae;1;present;
2019;5;9;12;Enchytraeidae;3;present;
2019;5;9;18;Enchytraeidae;6;present;
2019;5;10;0;Enchytraeidae;4;present;
2019;5;10;6;Acari;1;present;
2019;5;10;6;Enchytraeidae;1;present;
2019;5;10;12;Enchytraeidae;2;present;
2019;5;10;12;Collembola;1;present;
2019;5;10;18;Enchytraeidae;1;present;
2019;5;10;18;Enchytraeidae;1;co-occurs;grass root
2019;5;11;0;Collembola;1;present;
2019;5;11;0;Geophilomorpha;1;present;
2019;5;11;0;Enchytraeidae;1;present;
2019;5;11;6;Collembola;2;present;
2019;5;11;6;Enchytraeidae;2;present;
2019;5;11;12;Enchytraeidae;2;present;
2019;5;11;12;Acari;1;present;
2019;5;11;18;Acari;1;present;
2019;5;11;18;Enchytraeidae;1;present;
2019;5;11;18;Collembola;1;present;
2019;5;12;0;Acari;1;present;
2019;5;12;0;Geophilomorpha;1;present;
2019;5;12;0;Enchytraeidae;1;present;
2019;5;12;6;Enchytraeidae;1;present;
2019;5;12;6;Geophilomorpha;1;present;
2019;5;12;12;Enchytraeidae;4;present;
2019;5;12;12;Acari;1;present;
2019;5;12;18;Enchytraeidae;3;present;
2019;5;12;18;Enchytraeidae;1;present;
2019;5;13;0;Enchytraeidae;1;present;
2019;5;13;0;Enchytraeidae;2;present;
2019;5;13;6;Enchytraeidae;3;present;
2019;5;13;12;Enchytraeidae;3;present;
2019;5;13;18;Enchytraeidae;5;present;
2019;5;13;18;Collembola;2;co-occurs;grass root
2019;5;14;0;Enchytraeidae;1;present;
2019;5;14;6;Enchytraeidae;2;present;
2019;5;14;12;Acari;1;present;
2019;5;14;12;Symphyla;1;present;
2019;5;14;12;Enchytraeidae;3;present;
2019;5;14;18;Enchytraeidae;3;present;
2019;5;15;0;Symphyla;1;present;
2019;5;15;0;Enchytraeidae;1;present;
2019;5;15;6;Enchytraeidae;1;present;
2019;5;15;12;Enchytraeidae;3;present;
2019;5;15;18;Collembola;2;present;
2019;5;15;18;Collembola;1;co-occurs;grass root
2019;5;15;18;Enchytraeidae;2;present;
2019;5;15;18;Symphyla;2;present;
2019;5;16;0;Collembola;1;co-occurs;grass root
2019;5;16;0;Symphyla;1;present;
2019;5;16;0;Enchytraeidae;1;present;
2019;5;16;6;Enchytraeidae;3;present;
2019;5;16;18;Enchytraeidae;1;present;
2019;5;17;0;Enchytraeidae;2;present;
2019;5;17;6;Symphyla;1;present;
2019;5;17;6;Collembola;1;present;
2019;5;17;12;Enchytraeidae;1;present;
2019;5;17;18;Enchytraeidae;2;present;
2019;5;18;0;Enchytraeidae;1;present;
2019;5;18;6;Geophilomorpha;1;present;
2019;5;18;6;Enchytraeidae;1;co-occurs;grass root
2019;5;18;6;Acari;1;present;
2019;5;18;12;Acari;1;present;
2019;5;18;12;Collembola;1;co-occurs;grass root
2019;5;18;18;Enchytraeidae;1;present;
2019;5;19;6;Enchytraeidae;1;present;
2019;5;19;12;Collembola;1;co-occurs;grass root
2019;5;20;0;Collembola;1;present;
2019;5;20;6;Enchytraeidae;2;present;
2019;5;20;12;Acari;1;present;
2019;5;20;12;Enchytraeidae;3;present;
2019;5;20;18;Enchytraeidae;3;present;
2019;5;20;18;Acari;2;present;
2019;5;20;18;Collembola;1;co-occurs;grass root
2019;5;21;0;Enchytraeidae;1;co-occurs;grass root
2019;5;21;0;Enchytraeidae;3;present;
2019;5;21;6;Enchytraeidae;1;present;
2019;5;21;6;Symphyla;1;present;
2019;5;21;12;Enchytraeidae;1;present;
2019;5;21;12;Enchytraeidae;2;present;
2019;5;21;18;Enchytraeidae;1;present;
2019;5;22;6;Enchytraeidae;2;present;
2019;5;22;12;Enchytraeidae;1;present;
2019;5;22;12;Collembola;2;present;
2019;5;22;18;Symphyla;2;present;
2019;5;22;18;Enchytraeidae;1;present;
2019;5;23;0;Enchytraeidae;1;present;
2019;5;23;6;Enchytraeidae;1;present;
2019;5;23;6;unknown;1;present;
2019;5;23;12;Enchytraeidae;2;present;
2019;5;23;18;Geophilomorpha;1;present;
2019;5;24;0;Enchytraeidae;1;present;
2019;5;24;0;Collembola;1;present;
2019;5;24;12;Acari;1;present;
2019;5;24;12;Enchytraeidae;2;present;
2019;5;25;0;Symphyla;1;present;
2019;5;25;6;Lumbricidae;1;present;
2019;5;25;6;Enchytraeidae;1;present;
2019;5;25;12;Lumbricidae;1;present;
2019;5;25;18;Enchytraeidae;1;present;
2019;5;25;18;Lumbricidae;1;present;
2019;5;26;0;Acari;1;present;
2019;5;26;0;Collembola;1;present;
2019;5;26;0;Lumbricidae;1;present;
2019;5;26;0;Enchytraeidae;1;present;
2019;5;26;6;Enchytraeidae;3;present;
2019;5;26;18;Enchytraeidae;1;present;
2019;5;26;18;Acari;1;present;
2019;5;27;0;Enchytraeidae;1;co-occurs;grass root
2019;5;27;0;Collembola;1;present;
2019;5;27;6;Enchytraeidae;1;present;
2019;5;27;6;Solenopsis;1;co-occurs;
2019;5;27;6;Symphyla;1;present;
2019;5;27;12;Acari;3;present;
2019;5;27;12;Enchytraeidae;1;co-occurs;hypha
2019;5;27;12;Solenopsis;1;co-occurs;
2019;5;27;18;Acari;1;present;
2019;5;28;0;Enchytraeidae;2;present;
2019;5;28;6;Enchytraeidae;1;present;
2019;5;28;6;Acari;1;present;
2019;5;28;18;Enchytraeidae;1;present;
2019;5;28;18;Acari;1;present;
2019;5;29;0;Solenopsis;2;co-occurs;
2019;5;29;6;Solenopsis;2;co-occurs;
2019;5;29;6;Symphyla;1;present;
2019;5;29;6;Enchytraeidae;1;present;
2019;5;29;18;Solenopsis;1;co-occurs;
2019;5;30;12;unknown;1;present;
2019;5;30;12;Acari;1;present;
2019;5;30;18;Collembola;1;present;
2019;5;30;18;Acari;1;present;
2019;5;30;18;Solenopsis;2;co-occurs;
2019;5;31;0;Enchytraeidae;1;present;
2019;5;31;12;Collembola;1;present;
2019;5;31;18;Solenopsis;2;co-occurs;
2019;6;1;0;Symphyla;1;present;
2019;6;1;12;Acari;1;present;
2019;6;1;18;Symphyla;1;present;
2019;6;2;0;Solenopsis;1;co-occurs;
2019;6;2;0;Symphyla;2;present;
2019;6;2;6;Symphyla;1;co-occurs;hypha
2019;6;2;6;Acari;1;present;
2019;6;2;12;Solenopsis;1;co-occurs;
2019;6;3;0;Symphyla;1;present;
2019;6;3;0;Solenopsis;1;present;
2019;6;3;0;Collembola;1;present;
2019;6;3;6;Acari;1;present;
2019;6;3;18;Acari;1;present;
2019;6;4;0;Symphyla;1;present;
2019;6;4;18;Enchytraeidae;1;present;
2019;6;4;18;Enchytraeidae;1;co-occurs;hypha
2019;6;5;0;Enchytraeidae;1;present;
2019;6;5;0;Symphyla;1;present;
2019;6;5;6;Acari;1;present;
2019;6;5;6;Enchytraeidae;1;present;
2019;6;5;6;Symphyla;1;present;
2019;6;5;12;Enchytraeidae;1;co-occurs;grass root
2019;6;5;12;Enchytraeidae;3;present;
2019;6;5;12;Symphyla;1;present;
2019;6;5;18;Symphyla;1;present;
2019;6;5;18;Enchytraeidae;1;present;
2019;6;6;6;Enchytraeidae;3;present;
2019;6;6;12;Enchytraeidae;1;present;
2019;6;6;18;Enchytraeidae;2;present;
2019;6;7;0;Enchytraeidae;2;present;
2019;6;7;6;Symphyla;2;present;
2019;6;7;18;Enchytraeidae;2;present;
2019;6;8;12;Collembola;1;present;
2019;6;8;12;Enchytraeidae;1;co-occurs;grass root
2019;6;8;12;Enchytraeidae;2;present;
2019;6;8;18;Enchytraeidae;2;present;
2019;6;8;18;Collembola;1;present;
2019;6;8;18;Symphyla;1;co-occurs;hypha
2019;6;9;0;Enchytraeidae;1;co-occurs;hypha
2019;6;9;0;Enchytraeidae;1;present;
2019;6;9;6;Solenopsis;2;co-occurs;
2019;6;9;6;Collembola;1;present;
2019;6;9;12;Enchytraeidae;3;present;
2019;6;9;12;Acari;1;present;
2019;6;9;18;Collembola;1;present;
2019;6;9;18;Enchytraeidae;2;present;
2019;6;10;0;Enchytraeidae;2;present;
2019;6;10;0;Symphyla;1;co-occurs;root growth region
2019;6;10;6;Symphyla;1;co-occurs;root growth region
2019;6;10;6;Enchytraeidae;2;present;
2019;6;10;12;Enchytraeidae;1;present;
2019;6;10;12;Symphyla;1;co-occurs;root growth region
2019;6;10;18;Symphyla;1;co-occurs;root growth region
2019;6;10;18;Collembola;1;present;
2019;6;10;18;Symphyla;1;present;
2019;6;11;0;Enchytraeidae;1;present;
2019;6;11;6;Enchytraeidae;1;present;
2019;6;11;12;Enchytraeidae;1;co-occurs;hypha
2019;6;11;12;Enchytraeidae;1;present;
2019;6;11;12;Symphyla;1;co-occurs;root growth region
2019;6;11;18;Enchytraeidae;1;co-occurs;hypha
2019;6;11;18;Enchytraeidae;2;present;
2019;6;12;0;Enchytraeidae;2;present;
2019;6;12;0;Symphyla;1;co-occurs;hypha
2019;6;12;6;Symphyla;2;present;
2019;6;12;6;Collembola;1;present;
2019;6;12;12;Acari;1;present;
2019;6;12;12;Enchytraeidae;1;present;
2019;6;13;0;Enchytraeidae;1;co-occurs;hypha
2019;6;13;0;Enchytraeidae;3;present;
2019;6;13;6;Collembola;1;co-occurs;root growth region
2019;6;13;6;Enchytraeidae;1;present;
2019;6;13;6;Symphyla;2;present;
2019;6;13;12;Enchytraeidae;2;present;
2019;6;13;12;Collembola;1;co-occurs;root growth region
2019;6;13;18;Collembola;1;co-occurs;root growth region
2019;6;13;18;Enchytraeidae;1;present;
2019;6;14;0;Enchytraeidae;1;co-occurs;hypha
2019;6;14;0;Collembola;1;co-occurs;root growth region
2019;6;14;12;Collembola;1;co-occurs;hypha
2019;6;14;12;Enchytraeidae;1;present;
2019;6;14;18;Geophilomorpha;1;present;
2019;6;14;18;Collembola;1;co-occurs;hypha
2019;6;15;6;Collembola;1;co-occurs;root mature region
2019;6;15;12;Enchytraeidae;1;present;
2019;6;16;0;Enchytraeidae;1;co-occurs;hypha
2019;6;16;12;Symphyla;1;present;
2019;6;16;18;Geophilomorpha;1;present;
2019;6;16;18;Enchytraeidae;1;present;
2019;6;17;0;Rhabdura;1;present;
2019;6;17;0;Rhabdura;1;present;
2019;6;17;18;Collembola;1;co-occurs;root mature region
2019;6;17;18;Collembola;1;present;
2019;6;17;18;Symphyla;1;co-occurs;root growth region
2019;6;17;18;Collembola;1;present;
2019;6;18;0;Symphyla;1;co-occurs;root growth region
2019;6;18;6;Collembola;1;co-occurs;root mature region
2019;6;18;12;Symphyla;1;co-occurs;root growth region
2019;6;19;0;Collembola;3;present;
2019;6;19;6;Collembola;2;present;
2019;6;19;12;Collembola;1;co-occurs;hypha
2019;6;19;12;Collembola;2;present;
2019;6;19;12;Solenopsis;1;co-occurs;
2019;6;19;18;Collembola;2;present;
2019;6;19;18;Symphyla;1;present;
2019;6;19;18;Collembola;1;present;
2019;6;19;18;Symphyla;1;present;
2019;6;20;0;Collembola;3;present;
2019;6;20;0;Rhabdura;1;present;
2019;6;20;6;Rhabdura;1;present;
2019;6;20;6;Symphyla;1;co-occurs;hypha
2019;6;20;6;Collembola;2;present;
